facility_id,facility_name,primary_sector,state,scope1,scope2_estimated,scope3_estimated,ipcc_bucket,confidence,scope2_3_methodology_note
1006652,Antelope Station,Power Plants,TX,125720.276,5029,36459,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006654,Gerald Whelan Energy Center,Power Plants,NE,1097680.574,43907,318327,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006655,US DOE Y-12 National Security Complex,Other,TN,42083.092,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006662,TRENTON AGRI PRODUCTS,Other,NE,48699.816,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006663,DOVER MUNICIPAL LIGHT PLANT (0679010146),Power Plants,OH,79990.788,3200,23197,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006664,Solvay USA,Chemicals,IL,32669.876,4476,32768,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006671,CHS INC LAUREL REFINERY,Chemicals,MT,918021.03,125769,920775,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006672,"POET Biorefining Mitchell, LLC",Other,SD,107747.944,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006673,"International N&H USA, Inc.",Chemicals,DE,22132.116,3032,22199,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006682,Robeline Plant,Petroleum and Natural Gas Systems,LA,325451.066,13018,94381,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006683,Washington University Medical School,Other,MO,32569.428,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006685,MAYO MEDICAL CENTER - ROCHESTER,Other,MN,67644.982,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006686,SAINT MARYS HOSPITAL,Other,MN,47670.468,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006693,FM 812 Landfill,Waste,TX,30257.5,4145,30348,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1006694,Green Plains York LLC,Other,NE,86449.424,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006695,Dearborn Industrial Generation,Power Plants,MI,3294867.668,131795,955512,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006699,CARGILL INC,Other,KS,49775.212,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006700,CHILDRENS HOSPITAL MEDICAL CENTER,Other,OH,28731.292,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006703,International Paper - Columbus Mill,Pulp and Paper,MS,138624.596,18992,139040,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006704,Gold Bond- BUR Plant,Minerals,NJ,31932.98,4375,32029,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006708,CMC Steel New Jersey,Metals,NJ,75626.996,10361,75854,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006715,"Troy Energy, LLC",Power Plants,OH,476085.119,19043,138065,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006721,Sabine,Power Plants,TX,2137865.376,85515,619981,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006722,SWIFT BEEF COMPANY,Other,NE,59240.094,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006730,Dubach Cryogenic Plant,Petroleum and Natural Gas Systems,LA,23765.83,951,6892,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006733,CAPITOL POWER PLANT,Power Plants,DC,60868.008,2435,17652,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006738,ILLINOIS CEMENT CO,Minerals,IL,761560.736,104334,763845,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006748,Wilkes County Landfill,Waste,NC,64792.75,8877,64987,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1006749,LANDFILL OF NORTH IOWA,Waste,IA,76499.3,10480,76729,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1006757,Southeast,Petroleum and Natural Gas Systems,NY,121778.75,4871,35316,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006764,UNIVERSITY OF OKLAHOMA,Other,OK,50547.26,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006772,ONONDAGA CO RESOURCE RECOVERY FACILITY,Waste,NY,179377.916,24575,179916,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1006774,Red Wing Plant,Power Plants,MN,102824.296,4113,29819,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006775,"Milford Power, LLC",Power Plants,MA,97706.688,3908,28335,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006776,International Paper - Valliant Mill,Pulp and Paper,OK,432836.48,59299,434135,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006780,UNIVERSITY OF GEORGIA,Other,GA,51532.602,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006785,ARMSTRONG CEMENT & SUPPLY,Minerals,PA,184560.81,25285,185114,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006787,BIG RIVER RESOURCES GALVA LLC,Other,IL,171304.904,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006797,ARKEMA INC CLEAR LAKE,Chemicals,TX,81832.892,11211,82078,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006798,SOUTH CHESTER CO2 REMOVAL FACILITY,Petroleum and Natural Gas Systems,MI,551607.85,22064,159966,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006799,Rock Creek Gas Plant,Petroleum and Natural Gas Systems,TX,139443.338,5578,40439,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006800,GOLDSMITH GAS PLANT,Petroleum and Natural Gas Systems,TX,279409.49,11176,81029,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006802,Sanford,Power Plants,FL,3027145.88,121086,877872,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006806,SOUTH CUSHMAN LANDFILL,Waste,AK,82673.394,11326,82921,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1006809,CENTRAL BI-PRODUCTS - LONG PRAIRIE,Other,MN,40127.38,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006814,Equistar Chemicals LP,Other,LA,126419.972,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006815,HOLCIM (US) INC.,Minerals,SC,1205311.276,165128,1208927,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006818,EAST PENN LYONS SMELTER & BATTERY PLT,Metals,PA,92499.824,12672,92777,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006819,Leprino Foods Roswell,Other,NM,42069.292,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006827,COVESTRO,Chemicals,WV,25942.35,3554,26020,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006828,BRISTOL MYERS SQUIBB INC,Chemicals,NJ,53541.848,7335,53702,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006834,Twin Landfill Corporation,Waste,CO,51446.25,7048,51601,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1006836,CALIFORNIA DAIRIES INC TURLOCK,Other,CA,34373.92,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006842,CalPortland Company Mojave Plant,Minerals,CA,991489.096,135834,994464,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006843,Phillips 66 Los Angeles Refinery - Wilmington Plant,Chemicals,CA,1825648.184,250114,1831125,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006844,Aera Energy Anderson Fitzgerald,Petroleum and Natural Gas Systems,CA,234803.316,9392,68093,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006847,SAPUTO CHEESE USA INC,Other,WI,38557.504,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006856,LION ELASTOMERS ORANGE PLANT,Other,TX,50906.108,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006858,Gun Club Road Landfill,Waste,GA,23042.75,3157,23112,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1006859,Polk County - North Central Landfill,Waste,FL,426064.848,58371,427343,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1006861,DEMENNO KERDOON,Petroleum and Natural Gas Systems,CA,24755.556,990,7179,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006865,Cavendish Farms,Other,ND,34019.972,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006868,W A Parish,Power Plants,TX,10110960.572,404438,2932179,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006869,Black Mountain Facility,Power Plants,NV,355806.612,14232,103184,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1006873,"UNIVERSITY OF CALIFORNIA, IRVINE",Other,CA,63896.96,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1006874,SOUTH DAKOTA SOYBEAN PROCESSORS,Other,SD,39854.5,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
